"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00633-0039","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","32","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0041","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type 'T02 – Information notice for award of public service contract' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","T02","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0042","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '33 – Contract award notice – general directive, light regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","33","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0043","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '34 – Contract award notice – sectoral directive, light regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","34","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0044","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '35 – Concession award notice – concessions directive, light regime' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","35","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0045","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '36 – Design contest result notice – general directive, design' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","36","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0046","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '37 – Design contest result notice – sectoral directive, design' when: The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","37","not(OPT-200-Organization-Company in /OPT-300-Procedure-SProvider) and not(((OPT-200-Organization-Company in /OPT-301-Tenderer-SubCont) or (OPT-200-Organization-Company in /OPT-300-Tenderer)) and (not(BT-746-Organization == TRUE)))","The organisation is not a service provider, and is not a tenderer or a subcontractor which is not on a regulated market","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","4"
"BR-BT-00633-0047","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '38 – Contract modification notice – general directive'","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0048","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '39 – Contract modification notice – sectoral directive'","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0049","forbidden","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) is not allowed in notice type '40 – Contract modification notice – concessions directive'","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-Organization","all","ERROR","2"
"BR-BT-00633-0051","value_check","BT-633-Organization","'The organisation is a natural person' (BT-633-Organization) must contain a value from codelist 'List of eforms allowed indicator values' (indicator)","NULL","NULL","NULL","NULL","NULL","indicator","NULL","BT-633-Organization","all","ERROR","3"
"BR-BT-00634-0001","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0002","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0004","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive'","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0005","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive'","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0006","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive'","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0007","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '4 – Prior information notice used only for information – general directive'","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0008","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive'","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0009","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '6 – Prior information notice used only for information – defence directive'","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0011","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type 'T01 – Prior information notice for public service contract'","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0012","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive'","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0013","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive'","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0014","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive'","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0017","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type 'CEI – Call for expressions of interest'","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0032","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive'","25","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0033","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive'","26","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0034","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive'","27","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0035","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive'","28","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0041","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type 'T02 – Information notice for award of public service contract'","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0047","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '38 – Contract modification notice – general directive'","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0048","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '39 – Contract modification notice – sectoral directive'","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0049","forbidden","BT-634-Procedure","'The procedure will be relaunched if cancelled or unsuccessful' (BT-634-Procedure) is not allowed in notice type '40 – Contract modification notice – concessions directive'","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-ProcedureTenderingProcess","all","ERROR","2"
"BR-BT-00634-0052","forbidden","BT-634-Lot","'The lot will be relaunched if cancelled or unsuccessful' (BT-634-Lot) is not allowed in notice type 'X01 – European Economic Interest Grouping'","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
"BR-BT-00634-0053","forbidden","BT-634-Lot","'The lot will be relaunched if cancelled or unsuccessful' (BT-634-Lot) is not allowed in notice type 'X02 – European Company / European Cooperative Society'","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotTenderingProcessExtension","all","ERROR","2"
