"ruleId","type","fieldId","description","noticeId (null means all)","condition","expression","target","severity"
"BR-BT-01311-0019","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR"
"BR-BT-01311-0020","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR"
"BR-BT-01311-0021","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR"
"BR-BT-01311-0032","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-01311-0033","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-01311-0034","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-01311-0035","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-01311-0036","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-01311-0037","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-01311-0038","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-01311-0039","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-01311-0041","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-01311-0042","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
"BR-BT-01311-0043","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR"
"BR-BT-01311-0044","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR"
"BR-BT-01311-0045","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR"
"BR-BT-01311-0046","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR"
"BR-BT-01311-0047","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR"
"BR-BT-01311-0048","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR"
"BR-BT-01311-0049","forbidden","BT-1311(d)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR"
"BR-BT-01311-0053","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-01311-0054","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-01311-0056","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-01311-0057","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-01311-0058","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-01311-0059","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-01311-0060","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-01311-0061","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-01311-0063","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-01311-0064","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is allowed at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Deadline receipt Requests date (BT-1311(d)-Lot) is not present","NULL","all","ERROR"
"BR-BT-01311-0065","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR"
"BR-BT-01311-0066","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is allowed at Lot level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Deadline receipt Requests date (BT-1311(d)-Lot) is not present","NULL","all","ERROR"
"BR-BT-01311-0067","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR"
"BR-BT-01311-0068","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR"
"BR-BT-01311-0069","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type .","CEI","Always","NULL","all","ERROR"
"BR-BT-01311-0070","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR"
"BR-BT-01311-0071","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR"
"BR-BT-01311-0072","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR"
"BR-BT-01311-0073","forbidden","BT-1311(t)-Lot","The BT-1311 Deadline Receipt Requests is not allowed at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR"
